,length,popularity_,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,days_since,popularity_meta,followers,popularity_count,popularity_count_album,artist_avg_pop_other,album_avg_pop_other,imputed_album_avg_pop_other,time_signature_3,time_signature_4,time_signature_5,liveness_speechiness_feat_2.0,liveness_speechiness_feat_3.0,liveness_speechiness_feat_999.0,danceability_speechiness_feat_3.0,danceability_speechiness_feat_999.0,length_speechiness_feat_3.0,length_speechiness_feat_5.0,length_speechiness_feat_999.0,instrumentalness_time_signature_feat_2.0,instrumentalness_time_signature_feat_3.0,instrumentalness_time_signature_feat_999.0,length_tempo_feat_2.0,length_tempo_feat_5.0,length_tempo_feat_999.0,days_since_log,acousticness_loudness,instrumentalness_loudness,instrumentalness_acousticness,followers_root
254,206420,85,0.7440000000000001,0.0326,0.868,0.0,0.0822,-4.524,0.047,93.037,958,97.0,59468514.0,21,2,85.45,68.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,6.864848821811652,0.001592840932454945,0.0,0.0,7711.583105951721
255,192600,83,0.852,0.322,0.797,2.69e-06,0.0845,-6.542999999999998,0.0614,96.008,6667,86.0,30271458.0,10,2,78.22222222222223,79.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,8.80492541261055,0.0075214579369822865,6.283453990833029e-08,8.6618e-07,5501.950381455653
256,233519,82,0.625,0.00762,0.8390000000000001,2.35e-05,0.464,-4.824,0.0927,184.08,119,75.0,8614966.0,6,1,71.4,71.4,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,4.7791318964375655,0.00032744651535028015,1.0098416155815725e-06,1.7907e-07,2935.126232379112
257,229360,81,0.655,0.198,0.797,0.0,0.067,-4.787,0.153,177.928,1351,74.0,10709805.0,7,4,69.33333333333333,70.33333333333333,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,7.208601078152375,0.008640489271632502,0.0,0.0,3272.583841553949
258,248768,80,0.685,0.0471,0.909,0.0,0.35,-4.034,0.0396,95.004,203,86.0,30271458.0,10,4,78.55555555555556,80.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,5.313210905138028,0.0028943371525474225,0.0,0.0,5501.950381455653
259,193226,80,0.737,0.11,0.86,1.94e-06,0.0574,-2.652,0.0593,93.989,1359,86.0,30271458.0,10,1,78.55555555555556,78.55555555555556,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,7.214505149986046,0.015640320404760117,2.758383780475875e-07,2.1340000000000002e-07,5501.950381455653
260,279613,80,0.7340000000000001,0.196,0.531,0.0,0.119,-5.662000000000001,0.0321,130.024,1841,86.0,30271458.0,10,2,78.55555555555556,69.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,7.518064724415983,0.006113871988746481,0.0,0.0,5501.950381455653
261,210933,79,0.8190000000000001,0.104,0.741,0.0,0.28300000000000003,-6.5379999999999985,0.0412,97.014,6667,86.0,30271458.0,10,2,78.66666666666667,83.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,8.80492541261055,0.0024330078311971693,0.0,0.0,5501.950381455653
262,182413,79,0.843,0.0028,0.789,2.4100000000000006e-05,0.0322,-2.801,0.247,125.071,203,86.0,30271458.0,10,4,78.66666666666667,80.33333333333333,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,5.313210905138028,0.0003568878916988003,3.071785067836104e-06,6.748000000000002e-08,5501.950381455653
263,222533,82,0.596,0.0211,0.856,0.0178,0.141,-3.556,0.0346,127.949,2905,83.0,22974585.0,14,3,75.38461538461539,76.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.974189013520031,0.0016686257862311643,0.0014076558765362427,0.00037558000000000003,4793.181094012618
264,229282,74,0.81,0.276,0.733,6.73e-06,0.28800000000000003,-6.337999999999999,0.0444,125.975,70,83.0,22974585.0,14,3,76.0,67.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.2485095276616045,0.00687075736955942,1.6753694600411194e-07,1.85748e-06,4793.181094012618
265,206413,80,0.7070000000000001,0.000972,0.924,0.00703,0.204,-2.842,0.031,127.937,3637,83.0,22974585.0,14,3,75.53846153846153,69.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8.198914719938834,0.0001203422474088036,0.0008703765424731371,6.83316e-06,4793.181094012618
266,223413,80,0.893,0.0642,0.745,0.0,0.0943,-3.105,0.0571,101.018,1932,83.0,22974585.0,14,2,75.53846153846153,73.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.566311532370673,0.006659042995947008,0.0,0.0,4793.181094012618
267,227266,79,0.6459999999999999,0.213,0.823,0.0,0.322,-4.123,0.0394,128.035,2905,83.0,22974585.0,14,3,75.61538461538461,77.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.974189013520031,0.01253005374569485,0.0,0.0,4793.181094012618
268,215226,78,0.7340000000000001,0.025,0.7659999999999999,0.0013800000000000002,0.108,-4.485,0.0383,127.986,3983,89.0,51087705.0,11,1,77.1,77.1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,8.289790834248647,0.0012428396898369269,6.860475087899837e-05,3.4500000000000005e-05,7147.566369051777
269,213309,77,0.7809999999999999,0.0119,0.768,4.91e-06,0.325,-5.9910000000000005,0.0394,123.07,1519,83.0,22974585.0,14,1,75.76923076923077,75.76923076923077,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.325808160923404,0.0003315494579431045,1.367989780252641e-07,5.8429e-08,4793.181094012618
270,177000,84,0.908,0.000282,0.621,5.39e-05,0.0958,-6.638,0.102,150.011,2009,88.0,22039215.0,12,4,79.54545454545455,81.66666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.60539286257489,6.3999209859400555e-06,1.2232473090147837e-06,1.5199800000000003e-08,4694.594231666886
271,195950,84,0.79,0.377,0.67,2.32e-06,0.119,-5.527,0.105,139.95600000000002,154,88.0,22039215.0,12,4,79.54545454545455,78.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.03695909589904,0.0123413429522044,7.594672585971939e-08,8.746399999999999e-07,4694.594231666886
272,232186,83,0.698,0.0605,0.633,0.000194,0.0926,-4.9460000000000015,0.0597,96.924,1708,88.0,22039215.0,12,2,79.63636363636364,67.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.443078959828437,0.0024731311671920045,7.93037101545866e-06,1.1737e-05,4694.594231666886
273,213400,83,0.8,0.264,0.585,0.0,0.153,-7.343,0.0924,126.058,2009,88.0,22039215.0,12,4,79.63636363636364,82.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.60539286257489,0.004896174305585706,0.0,0.0,4694.594231666886
274,239026,82,0.775,0.319,0.736,0.00116,0.127,-8.072000000000001,0.247,100.988,154,88.0,22039215.0,12,4,79.72727272727273,78.66666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.03695909589904,0.0048958530804523405,1.7803102110735783e-05,0.00037004000000000003,4694.594231666886
275,275253,82,0.665,0.0786,0.535,1.6800000000000002e-05,0.154,-7.056,0.0572,138.842,2009,88.0,22039215.0,12,4,79.72727272727273,82.33333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.60539286257489,0.0015787210575840312,3.3743656192635785e-07,1.3204800000000002e-06,4694.594231666886
276,386906,81,0.716,0.0703,0.531,0.0,0.224,-7.355,0.122,71.994,3939,88.0,22039215.0,12,1,79.81818181818181,79.81818181818181,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.278682416842415,0.0012995409551810877,0.0,0.0,4694.594231666886
277,219333,81,0.7959999999999999,0.0742,0.7659999999999999,0.0,0.0827,-5.974,0.238,110.034,2769,88.0,22039215.0,12,1,79.81818181818181,79.81818181818181,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.926241884312103,0.0020790908578396127,0.0,0.0,4694.594231666886
278,185946,80,0.638,0.00454,0.523,0.0,0.0842,-6.664,0.35700000000000004,139.91299999999998,2009,88.0,22039215.0,12,4,79.9090909090909,83.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.60539286257489,0.00010223176905816348,0.0,0.0,4694.594231666886
280,156943,100,0.7140000000000001,0.013,0.472,4.51e-06,0.266,-7.375,0.0864,131.121,22,88.0,20798439.0,9,1,79.375,79.375,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0910879068707438,0.00023901177822464807,8.291870152255099e-08,5.8629999999999996e-08,4560.530561239559
281,239316,89,0.677,0.529,0.485,2.04e-05,0.0766,-5.795,0.0361,82.001,3063,88.0,20798439.0,9,3,80.75,83.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.027150433310032,0.015752474724201413,6.074678343548371e-07,1.0791600000000002e-05,4560.530561239559
282,172723,84,0.418,0.588,0.42,6.39e-05,0.11,-6.444,0.0414,84.094,3063,88.0,20798439.0,9,3,81.375,85.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.027150433310032,0.014160098115030858,1.5388269890314147e-06,3.7573199999999995e-05,4560.530561239559
283,201000,76,0.6809999999999999,0.64,0.3720000000000001,0.0,0.16899999999999998,-8.237,0.0432,91.873,1806,88.0,20798439.0,9,1,82.375,82.375,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.498870287686634,0.00943282640390782,0.0,0.0,4560.530561239559
284,167065,82,0.6559999999999999,0.343,0.627,2.17e-05,0.124,-6.627000000000002,0.0379,99.933,3063,88.0,20798439.0,9,3,81.625,86.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.027150433310032,0.007810164457699406,4.941124452830236e-07,7.4431e-06,4560.530561239559
285,246735,79,0.584,0.476,0.408,0.0,0.18,-7.356,0.0461,115.129,714,88.0,20798439.0,9,3,82.0,73.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.570884362898828,0.008796775560398956,0.0,0.0,4560.530561239559
286,190658,79,0.7909999999999999,0.302,0.439,1.85e-05,0.126,-5.62,0.0645,85.00399999999998,169,88.0,20798439.0,9,1,82.0,82.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.1299046320653305,0.009561682349514317,5.857321969073339e-07,5.586999999999999e-06,4560.530561239559
287,171029,76,0.741,0.447,0.52,1.97e-06,0.222,-7.513,0.0656,102.998,714,88.0,20798439.0,9,3,82.375,74.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.570884362898828,0.007919189683000151,3.4901126790850784e-08,8.805900000000001e-07,4560.530561239559
288,202204,70,0.561,0.154,0.685,0.0,0.077,-4.891,0.0835,165.94400000000005,714,88.0,20798439.0,9,3,83.125,77.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.570884362898828,0.0064376208543132545,0.0,0.0,4560.530561239559
289,354320,74,0.392,0.28800000000000003,0.402,0.0,0.243,-9.961,0.0536,143.88299999999995,17129,84.0,43764296.0,10,1,68.88888888888889,68.88888888888889,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.748528270878507,0.002902596101101897,0.0,0.0,6615.458865415158
290,214653,74,0.933,0.112,0.528,0.329,0.163,-6.472,0.162,109.975,15449,84.0,43764296.0,10,2,68.88888888888889,69.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.645299620041156,0.002673874413466548,0.007854506089557985,0.036848000000000006,6615.458865415158
291,209413,74,0.563,0.0472,0.865,0.000191,0.77,-5.277,0.16,156.27100000000004,16044,84.0,43764296.0,10,1,68.88888888888889,68.88888888888889,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.683090289218537,0.0016949926147519876,6.858974352068424e-06,9.0152e-06,6615.458865415158
292,248440,71,0.6709999999999999,0.422,0.711,0.0,0.104,-7.813,0.0478,113.809,14774,84.0,43764296.0,10,1,69.22222222222223,69.22222222222223,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.600624225775157,0.006913163086808573,0.0,0.0,6615.458865415158
293,122066,71,0.693,0.679,0.4970000000000001,0.0,0.258,-7.316,0.119,81.308,16422,84.0,43764296.0,10,2,69.22222222222223,65.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.706377239162656,0.012685932044955807,0.0,0.0,6615.458865415158
294,163373,69,0.599,0.7140000000000001,0.762,4.43e-06,0.35,-6.8870000000000005,0.0423,76.961,15449,84.0,43764296.0,10,2,69.44444444444444,74.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.645299620041156,0.015053519372624972,9.339928686376557e-08,3.16302e-06,6615.458865415158
295,179200,65,0.268,0.378,0.459,0.0,0.119,-6.948,0.0346,64.223,16422,84.0,43764296.0,10,2,69.88888888888889,71.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.706377239162656,0.007830187835020179,0.0,0.0,6615.458865415158
296,348226,63,0.7440000000000001,0.179,0.502,0.000172,0.19,-7.705,0.0359,112.345,14109,84.0,43764296.0,10,2,70.11111111111111,63.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.5545682414899,0.0030151418232596296,2.8972312491656777e-06,3.0788e-05,6615.458865415158
297,258013,63,0.795,0.0853,0.433,0.000284,0.0762,-8.927,0.0324,108.947,14109,84.0,43764296.0,10,2,70.11111111111111,63.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.5545682414899,0.0010703799405829962,3.5637503297253336e-06,2.4225200000000003e-05,6615.458865415158
298,296493,70,0.4970000000000001,0.19,0.693,0.0,0.215,-7.024,0.0565,111.539,16744,84.0,43764296.0,10,1,69.33333333333333,69.33333333333333,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,9.72579532384872,0.0038510982197062075,0.0,0.0,6615.458865415158
299,225388,93,0.78,0.0368,0.6890000000000001,9.69e-06,0.0698,-5.667999999999998,0.141,115.042,77,86.0,32729747.0,13,9,76.08333333333333,79.875,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.34381840878234,0.0011454816476408813,3.0162274906630816e-07,3.56592e-07,5720.991784647134
300,278281,83,0.693,0.0581,0.887,2.71e-06,0.27,-5.039,0.0795,114.942,77,86.0,32729747.0,13,9,76.91666666666667,81.125,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.34381840878234,0.0022881654076571467,1.0672854138986003e-07,1.57451e-07,5720.991784647134
301,215459,84,0.545,0.004529999999999999,0.6409999999999999,6.59e-05,0.171,-6.398,0.0998,121.892,77,86.0,32729747.0,13,9,76.83333333333333,81.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.34381840878234,0.00011066485785404375,1.609892744499224e-06,2.98527e-07,5720.991784647134
302,116727,81,0.903,0.281,0.519,0.000106,0.155,-9.151,0.26,114.991,77,86.0,32729747.0,13,9,77.08333333333333,81.375,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.34381840878234,0.0033555924548655807,1.2658106769243825e-06,2.9786000000000002e-05,5720.991784647134
303,273997,79,0.674,0.0843,0.625,0.0015,0.11,-9.593,0.0514,120.004,77,86.0,32729747.0,13,9,77.25,81.625,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.34381840878234,0.0009160489593504524,1.6299803547161076e-05,0.00012645,5720.991784647134
304,208014,78,0.5539999999999999,0.0616,0.535,1.32e-05,0.124,-8.959,0.18600000000000005,105.865,77,86.0,32729747.0,13,9,77.33333333333333,81.75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.34381840878234,0.000767470407942043,1.6445794455900923e-07,8.1312e-07,5720.991784647134
305,210372,78,0.556,0.000828,0.63,0.00468,0.155,-8.15,0.102,149.14700000000005,77,86.0,32729747.0,13,9,77.33333333333333,81.75,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.34381840878234,1.2465655463133726e-05,7.045805261771237e-05,3.87504e-06,5720.991784647134
306,236133,78,0.6459999999999999,0.00249,0.77,0.0,0.0715,-6.596,0.226,99.165,7052,86.0,32729747.0,13,1,77.33333333333333,77.33333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.861066685321495,5.7231885395746765e-05,0.0,0.0,5720.991784647134
307,224472,78,0.792,0.0381,0.919,5.1e-06,0.368,-5.688,0.276,92.028,77,86.0,32729747.0,13,9,77.33333333333333,81.75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.34381840878234,0.0011776217011756189,1.5763440094476789e-07,1.9431000000000002e-07,5720.991784647134
308,260769,78,0.785,0.0636,0.732,0.000807,0.265,-5.724,0.16399999999999998,110.952,77,86.0,32729747.0,13,9,77.33333333333333,81.75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.34381840878234,0.0019411444987964906,2.4630559913974336e-05,5.13252e-05,5720.991784647134
309,204600,84,0.833,0.0102,0.434,0.0219,0.165,-8.795,0.431,150.062,1932,87.0,12483569.0,7,1,78.33333333333333,78.33333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.566311532370673,0.00013186467969002752,0.00028312122404035317,0.00022338000000000002,3533.209447513691
310,172933,81,0.883,0.0603,0.657,0.0,0.128,-5.747999999999998,0.305,124.992,168,87.0,12483569.0,7,3,78.83333333333333,82.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.123969931766496,0.0018250879311021144,0.0,0.0,3533.209447513691
311,257604,81,0.8029999999999999,0.0006190000000000001,0.597,4.5e-06,0.32299999999999995,-6.035,0.141,136.00799999999998,406,97.0,69021028.0,15,7,80.92857142857143,76.66666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.006355622652887,1.6995584305580058e-05,1.2355432855429767e-07,2.7855000000000004e-09,8307.889503357637
313,136266,79,0.773,0.00783,0.422,0.00693,0.129,-4.572,0.187,77.502,274,83.0,4718209.0,6,2,75.2,76.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5.613131756016447,0.0003745840825014983,0.00033152844083465945,5.42619e-05,2172.14387184643
314,237918,73,0.795,0.067,0.574,0.0,0.15,-6.903,0.487,142.053,882,87.0,12483569.0,7,1,80.16666666666667,80.16666666666667,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.782193189792997,0.001406044467646277,0.0,0.0,3533.209447513691
315,223232,77,0.489,0.103,0.55,0.0,0.118,-6.729,0.233,171.882,49,78.0,8697921.0,11,6,72.6,75.4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.8918407060656484,0.0022747630652065693,0.0,0.0,2949.223796187736
316,265996,77,0.784,0.0538,0.486,0.4970000000000001,0.101,-6.497000000000001,0.0475,110.964,1905,87.0,12483569.0,7,1,79.5,79.5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.552237812495047,0.001274549016347844,0.01177417957481187,0.026738600000000005,3533.209447513691
317,236186,75,0.773,0.0103,0.7070000000000001,1.04e-05,0.29600000000000004,-5.71,0.0568,76.977,168,87.0,12483569.0,7,3,79.83333333333333,85.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.123969931766496,0.00031591118908358147,3.1897828800672306e-07,1.0712000000000001e-07,3533.209447513691
318,226600,88,0.672,0.8590000000000001,0.52,0.0,0.115,-7.747000000000001,0.0353,120.001,2888,83.0,28209670.0,10,3,80.0,79.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.968319846273045,0.014312847760336745,0.0,0.0,5311.277624075021
319,199986,85,0.726,0.009000000000000001,0.787,0.0,0.0596,-2.494,0.0737,124.99,3794,83.0,28209670.0,10,1,80.33333333333333,80.33333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.241176414068988,0.0014469369630658085,0.0,0.0,5311.277624075021
320,245493,83,0.6,0.225,0.6629999999999999,0.0,0.119,-5.8020000000000005,0.0477,121.07,3245,83.0,28209670.0,10,3,80.55555555555556,78.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.084870937304553,0.0066838557613232525,0.0,0.0,5311.277624075021
321,228133,81,0.536,0.00433,0.768,0.0,0.114,-5.948,0.0347,77.217,2888,83.0,28209670.0,10,3,80.77777777777777,83.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.968319846273045,0.00012239001179918855,0.0,0.0,5311.277624075021
322,192120,81,0.73,0.109,0.703,0.0,0.0657,-5.6720000000000015,0.0369,138.113,2527,83.0,28209670.0,10,2,80.77777777777777,79.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.834788503114273,0.003388083098426237,0.0,0.0,5311.277624075021
323,230333,79,0.647,0.0598,0.823,0.0,0.119,-5.231,0.0762,99.933,2527,83.0,28209670.0,10,2,81.0,81.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.834788503114273,0.0021854040517902754,0.0,0.0,5311.277624075021
324,248360,78,0.6809999999999999,0.22,0.5820000000000001,0.0,0.119,-7.76,0.0313,124.038,2888,83.0,28209670.0,10,3,81.11111111111111,84.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.968319846273045,0.0036534169412264852,0.0,0.0,5311.277624075021
325,200106,78,0.652,0.0227,0.877,0.0,0.0789,-2.986,0.0465,118.491,3245,83.0,28209670.0,10,3,81.11111111111111,80.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.084870937304553,0.0025459287794929583,0.0,0.0,5311.277624075021
326,237933,78,0.574,0.22,0.329,0.0,0.0986,-6.829,0.0274,130.993,3245,83.0,28209670.0,10,3,81.11111111111111,80.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.084870937304553,0.00471746248722077,0.0,0.0,5311.277624075021
327,200400,77,0.514,0.126,0.727,0.0,0.0978,-6.131,0.0492,147.917,3623,83.0,28209670.0,10,1,81.22222222222223,81.22222222222223,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.195057966909392,0.003352030123790206,0.0,0.0,5311.277624075021
328,244960,85,0.748,0.414,0.524,0.0,0.111,-5.599,0.0338,95.01,2268,79.0,19666586.0,11,1,75.0,75.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.726654105764653,0.013206246707808697,0.0,0.0,4434.7024702904255
329,208373,80,0.532,0.157,0.8690000000000001,0.00508,0.136,-5.0939999999999985,0.172,159.803,2443,79.0,19666586.0,11,1,75.5,75.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.800982480590444,0.006050367731330997,0.0001957698603513469,0.00079756,4434.7024702904255
330,209880,76,0.528,0.126,0.511,0.0,0.101,-8.144,0.0324,100.1,1043,79.0,19666586.0,11,3,75.9,73.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.949857413773084,0.001899743709496258,0.0,0.0,4434.7024702904255
331,217640,75,0.585,0.204,0.696,0.0,0.344,-5.6,0.0307,104.01,1043,79.0,19666586.0,11,3,76.0,74.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.949857413773084,0.006505102040816327,0.0,0.0,4434.7024702904255
332,175163,75,0.601,0.0492,0.787,0.0,0.142,-6.178,0.031,134.981,128,79.0,19666586.0,11,1,76.0,76.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.8520380763891,0.0012890486098134746,0.0,0.0,4434.7024702904255
333,221506,74,0.653,0.0215,0.6579999999999999,1.66e-06,0.0939,-6.428,0.0304,99.99,2016,79.0,19666586.0,11,2,76.1,86.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.6088711252228824,0.0005203394142536793,4.017504314702827e-08,3.569e-08,4434.7024702904255
334,226738,74,0.713,0.0435,0.802,0.00377,0.309,-7.055,0.0561,100.001,2677,79.0,19666586.0,11,1,76.1,76.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.892452417072767,0.0008739673748983511,7.574383915785709e-05,0.00016399499999999998,4434.7024702904255
335,197946,74,0.575,0.0558,0.5710000000000001,0.0,0.0912,-7.9060000000000015,0.0439,105.049,1400,79.0,19666586.0,11,1,76.1,76.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.244228229888809,0.0008927309240520202,0.0,0.0,4434.7024702904255
336,226733,72,0.51,0.0101,0.846,0.0,0.208,-4.595,0.0461,139.92700000000002,1043,79.0,19666586.0,11,3,76.3,75.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.949857413773084,0.0004783550270495559,0.0,0.0,4434.7024702904255
337,215733,85,0.5720000000000001,0.371,0.385,0.0,0.231,-6.362,0.0308,95.799,1470,84.0,23863931.0,24,4,65.52173913043478,62.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.29301836004466,0.009166141981216869,0.0,0.0,4885.072261492147
338,294573,83,0.696,0.00314,0.921,5.24e-05,0.0842,-3.755,0.0363,119.001,4726,84.0,23863931.0,24,1,65.6086956521739,65.6086956521739,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.46083466934226,0.00022269464061233936,3.7163054675434978e-06,1.64536e-07,4885.072261492147
339,225280,75,0.53,0.0403,0.612,0.0,0.393,-4.2860000000000005,0.0331,148.009,140,84.0,23863931.0,24,6,65.95652173913044,64.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.941649565440937,0.0021938185922151772,0.0,0.0,4885.072261492147
340,210200,81,0.5529999999999999,0.299,0.502,0.0,0.764,-5.972,0.0409,129.976,1470,84.0,23863931.0,24,7,65.69565217391305,52.166666666666664,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.29301836004466,0.008383620099872187,0.0,0.0,4885.072261492147
341,241933,76,0.8220000000000001,0.0264,0.7390000000000001,4.26e-05,0.181,-4.541,0.0311,118.992,5400,84.0,23863931.0,24,3,65.91304347826087,74.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.594154417737533,0.0012802680958984814,2.065887154745277e-06,1.12464e-06,4885.072261492147
342,237200,77,0.851,0.118,0.8059999999999999,1.64e-06,0.121,-4.62,0.0787,118.999,5400,84.0,23863931.0,24,3,65.8695652173913,73.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.594154417737533,0.005528382151758775,7.68351417702067e-08,1.9351999999999998e-07,4885.072261492147
343,182200,78,0.672,0.021,0.855,0.0,0.32299999999999995,-3.764,0.0397,123.056,868,84.0,23863931.0,24,1,65.82608695652173,65.82608695652173,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.7661928667334195,0.0014822452429809339,0.0,0.0,4885.072261492147
344,205280,77,0.6659999999999999,0.494,0.423,0.0,0.106,-8.012,0.043,129.89,2184,84.0,23863931.0,24,1,65.8695652173913,65.8695652173913,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.688913794740149,0.007695645747554403,0.0,0.0,4885.072261492147
